well_id,field,DEPTH,PZ,PS,GK,NGK
Well_45,Berezovskoe,1338.0,,,,
Well_45,Berezovskoe,1338.1,,,,
Well_45,Berezovskoe,1338.2,,,,
Well_45,Berezovskoe,1338.3,,,,
Well_45,Berezovskoe,1338.4,,,,
Well_45,Berezovskoe,1338.5,,,,
Well_45,Berezovskoe,1338.6,,,,
Well_45,Berezovskoe,1338.7,,,,
Well_45,Berezovskoe,1338.8,,,,
Well_45,Berezovskoe,1338.9,,,,
Well_45,Berezovskoe,1339.0,,,,
Well_45,Berezovskoe,1339.1,,,,
Well_45,Berezovskoe,1339.2,,,,
Well_45,Berezovskoe,1339.3,,,,
Well_45,Berezovskoe,1339.4,,,,
Well_45,Berezovskoe,1339.5,,,,
Well_45,Berezovskoe,1339.6,,,,
Well_45,Berezovskoe,1339.7,,,,
Well_45,Berezovskoe,1339.8,,,,
Well_45,Berezovskoe,1339.9,,,,
Well_45,Berezovskoe,1340.0,,,,
Well_45,Berezovskoe,1340.1,,,,
Well_45,Berezovskoe,1340.2,,,,
Well_45,Berezovskoe,1340.3,,,,
Well_45,Berezovskoe,1340.4,,,,
Well_45,Berezovskoe,1340.5,,,,
Well_45,Berezovskoe,1340.6,,,,
Well_45,Berezovskoe,1340.7,,,,
Well_45,Berezovskoe,1340.8,,,,
Well_45,Berezovskoe,1340.9,,,,
Well_45,Berezovskoe,1341.0,,,,
Well_45,Berezovskoe,1341.1,,,,
Well_45,Berezovskoe,1341.2,,,,
Well_45,Berezovskoe,1341.3,,,,
Well_45,Berezovskoe,1341.4,,,,
Well_45,Berezovskoe,1341.5,,,,
Well_45,Berezovskoe,1341.6,,,,
Well_45,Berezovskoe,1341.7,,,,
Well_45,Berezovskoe,1341.8,,,,
Well_45,Berezovskoe,1341.9,,,,
Well_45,Berezovskoe,1342.0,,,,
Well_45,Berezovskoe,1342.1,,,,
Well_45,Berezovskoe,1342.2,,,,
Well_45,Berezovskoe,1342.3,,,,
Well_45,Berezovskoe,1342.4,,,,
Well_45,Berezovskoe,1342.5,,,,
Well_45,Berezovskoe,1342.6,,,,
Well_45,Berezovskoe,1342.7,,,,
Well_45,Berezovskoe,1342.8,,,,
Well_45,Berezovskoe,1342.9,,,,
Well_45,Berezovskoe,1343.0,,,,
Well_45,Berezovskoe,1343.1,,,,
Well_45,Berezovskoe,1343.2,,,,
Well_45,Berezovskoe,1343.3,,,,
Well_45,Berezovskoe,1343.4,,,,
Well_45,Berezovskoe,1343.5,,,,
Well_45,Berezovskoe,1343.6,,,,
Well_45,Berezovskoe,1343.7,,,,
Well_45,Berezovskoe,1343.8,,,,
Well_45,Berezovskoe,1343.9,,,,
Well_45,Berezovskoe,1344.0,,,,
Well_45,Berezovskoe,1344.1,,,,
Well_45,Berezovskoe,1344.2,,,,
Well_45,Berezovskoe,1344.3,,,,
Well_45,Berezovskoe,1344.4,,,,
Well_45,Berezovskoe,1344.5,,,,
Well_45,Berezovskoe,1344.6,,,,
Well_45,Berezovskoe,1344.7,,,,
Well_45,Berezovskoe,1344.8,,,,
Well_45,Berezovskoe,1344.9,,,,
Well_45,Berezovskoe,1345.0,,,,
Well_45,Berezovskoe,1345.1,,,,
Well_45,Berezovskoe,1345.2,,,,
Well_45,Berezovskoe,1345.3,,,,
Well_45,Berezovskoe,1345.4,,,,
Well_45,Berezovskoe,1345.5,,,,
Well_45,Berezovskoe,1345.6,,,,
Well_45,Berezovskoe,1345.7,,,,
Well_45,Berezovskoe,1345.8,,,,
Well_45,Berezovskoe,1345.9,,,,
Well_45,Berezovskoe,1346.0,,,,
Well_45,Berezovskoe,1346.1,,,,
Well_45,Berezovskoe,1346.2,,,,
Well_45,Berezovskoe,1346.3,,,,
Well_45,Berezovskoe,1346.4,,,,
Well_45,Berezovskoe,1346.5,,,,
Well_45,Berezovskoe,1346.6,,,,
Well_45,Berezovskoe,1346.7,,,,
Well_45,Berezovskoe,1346.8,,,,
Well_45,Berezovskoe,1346.9,,,,
Well_45,Berezovskoe,1347.0,,,,
Well_45,Berezovskoe,1347.1,,,,
Well_45,Berezovskoe,1347.2,,,,
Well_45,Berezovskoe,1347.3,,,,
Well_45,Berezovskoe,1347.4,,,,
Well_45,Berezovskoe,1347.5,,,,
Well_45,Berezovskoe,1347.6,,,,
Well_45,Berezovskoe,1347.7,,,,
Well_45,Berezovskoe,1347.8,,,,
Well_45,Berezovskoe,1347.9,,,,
Well_45,Berezovskoe,1348.0,,,,
Well_45,Berezovskoe,1348.1,,,,
Well_45,Berezovskoe,1348.2,,,,
Well_45,Berezovskoe,1348.3,,,,
Well_45,Berezovskoe,1348.4,,,,
Well_45,Berezovskoe,1348.5,,,,
Well_45,Berezovskoe,1348.6,,,,
Well_45,Berezovskoe,1348.7,,,,
Well_45,Berezovskoe,1348.8,,,,
Well_45,Berezovskoe,1348.9,,,,
Well_45,Berezovskoe,1349.0,,,,
Well_45,Berezovskoe,1349.1,,,,
Well_45,Berezovskoe,1349.2,,,,
Well_45,Berezovskoe,1349.3,,,,
Well_45,Berezovskoe,1349.4,,,,
Well_45,Berezovskoe,1349.5,,,,
Well_45,Berezovskoe,1349.6,,,,
Well_45,Berezovskoe,1349.7,,,,
Well_45,Berezovskoe,1349.8,,,,
Well_45,Berezovskoe,1349.9,,,,
Well_45,Berezovskoe,1350.0,,,,
Well_45,Berezovskoe,1350.1,,,,
Well_45,Berezovskoe,1350.2,,,,
Well_45,Berezovskoe,1350.3,,,,
Well_45,Berezovskoe,1350.4,,,,
Well_45,Berezovskoe,1350.5,,,,
Well_45,Berezovskoe,1350.6,,,,
Well_45,Berezovskoe,1350.7,,,,
Well_45,Berezovskoe,1350.8,,,,
Well_45,Berezovskoe,1350.9,,,,
Well_45,Berezovskoe,1351.0,,,,
Well_45,Berezovskoe,1351.1,,,,
Well_45,Berezovskoe,1351.2,,,,
Well_45,Berezovskoe,1351.3,,,,
Well_45,Berezovskoe,1351.4,,,,
Well_45,Berezovskoe,1351.5,,,,
Well_45,Berezovskoe,1351.6,,,,
Well_45,Berezovskoe,1351.7,,,,
Well_45,Berezovskoe,1351.8,,,,
Well_45,Berezovskoe,1351.9,,,,
Well_45,Berezovskoe,1352.0,,,,
Well_45,Berezovskoe,1352.1,,,,
Well_45,Berezovskoe,1352.2,,,,
Well_45,Berezovskoe,1352.3,,,,
Well_45,Berezovskoe,1352.4,,,,
Well_45,Berezovskoe,1352.5,,,,
Well_45,Berezovskoe,1352.6,,,,
Well_45,Berezovskoe,1352.7,,,,
Well_45,Berezovskoe,1352.8,,,,
Well_45,Berezovskoe,1352.9,,,,
Well_45,Berezovskoe,1353.0,,,,
Well_45,Berezovskoe,1353.1,,,,
Well_45,Berezovskoe,1353.2,,,,
Well_45,Berezovskoe,1353.3,,,,
Well_45,Berezovskoe,1353.4,,,,
Well_45,Berezovskoe,1353.5,,,,
Well_45,Berezovskoe,1353.6,,,,
Well_45,Berezovskoe,1353.7,,,,
Well_45,Berezovskoe,1353.8,,,,
Well_45,Berezovskoe,1353.9,,,,
Well_45,Berezovskoe,1354.0,,,,
Well_45,Berezovskoe,1354.1,,,,
Well_45,Berezovskoe,1354.2,,,,
Well_45,Berezovskoe,1354.3,,,,
Well_45,Berezovskoe,1354.4,,,,
Well_45,Berezovskoe,1354.5,,,,
Well_45,Berezovskoe,1354.6,,,,
Well_45,Berezovskoe,1354.7,,,,
Well_45,Berezovskoe,1354.8,,,,
Well_45,Berezovskoe,1354.9,,,,
Well_45,Berezovskoe,1355.0,,,,
Well_45,Berezovskoe,1355.1,,,,
Well_45,Berezovskoe,1355.2,,,,
Well_45,Berezovskoe,1355.3,,,,
Well_45,Berezovskoe,1355.4,,,,
Well_45,Berezovskoe,1355.5,,,,
Well_45,Berezovskoe,1355.6,,,,
Well_45,Berezovskoe,1355.7,,,,
Well_45,Berezovskoe,1355.8,,,,
Well_45,Berezovskoe,1355.9,,,,
Well_45,Berezovskoe,1356.0,,,,
Well_45,Berezovskoe,1356.1,,,,
Well_45,Berezovskoe,1356.2,,,,
Well_45,Berezovskoe,1356.3,,,,
Well_45,Berezovskoe,1356.4,,,,
Well_45,Berezovskoe,1356.5,,,,
Well_45,Berezovskoe,1356.6,,,,
Well_45,Berezovskoe,1356.7,,,,
Well_45,Berezovskoe,1356.8,,,,
Well_45,Berezovskoe,1356.9,,,,
Well_45,Berezovskoe,1357.0,,,,
Well_45,Berezovskoe,1357.1,,,,
Well_45,Berezovskoe,1357.2,,,,
Well_45,Berezovskoe,1357.3,,,,
Well_45,Berezovskoe,1357.4,,,,
Well_45,Berezovskoe,1357.5,,,,
Well_45,Berezovskoe,1357.6,,,,
Well_45,Berezovskoe,1357.7,,,,
Well_45,Berezovskoe,1357.8,,,,
Well_45,Berezovskoe,1357.9,,,,
Well_45,Berezovskoe,1358.0,,,,
Well_45,Berezovskoe,1358.1,,,,
Well_45,Berezovskoe,1358.2,,,,
Well_45,Berezovskoe,1358.3,,,,
Well_45,Berezovskoe,1358.4,,,,
Well_45,Berezovskoe,1358.5,,,,
Well_45,Berezovskoe,1358.6,,,,
Well_45,Berezovskoe,1358.7,,,,
Well_45,Berezovskoe,1358.8,,,,
Well_45,Berezovskoe,1358.9,,,,
Well_45,Berezovskoe,1359.0,,,,
Well_45,Berezovskoe,1359.1,,,,
Well_45,Berezovskoe,1359.2,,,,
Well_45,Berezovskoe,1359.3,,,,
Well_45,Berezovskoe,1359.4,,,,
Well_45,Berezovskoe,1359.5,,,,
Well_45,Berezovskoe,1359.6,,,,
Well_45,Berezovskoe,1359.7,,,,
Well_45,Berezovskoe,1359.8,,,,
Well_45,Berezovskoe,1359.9,,,,
Well_45,Berezovskoe,1360.0,,,,
Well_45,Berezovskoe,1360.1,,,,
Well_45,Berezovskoe,1360.2,,,,
Well_45,Berezovskoe,1360.3,,,,
Well_45,Berezovskoe,1360.4,,,,
Well_45,Berezovskoe,1360.5,,,,
Well_45,Berezovskoe,1360.6,,,,
Well_45,Berezovskoe,1360.7,,,,
Well_45,Berezovskoe,1360.8,,,,
Well_45,Berezovskoe,1360.9,,,,
Well_45,Berezovskoe,1361.0,,,,
Well_45,Berezovskoe,1361.1,,,,
Well_45,Berezovskoe,1361.2,,,,
Well_45,Berezovskoe,1361.3,,,,
Well_45,Berezovskoe,1361.4,,,,
Well_45,Berezovskoe,1361.5,,,,
Well_45,Berezovskoe,1361.6,,,,
Well_45,Berezovskoe,1361.7,,,,
Well_45,Berezovskoe,1361.8,,,,
Well_45,Berezovskoe,1361.9,,,,
Well_45,Berezovskoe,1362.0,,,,
Well_45,Berezovskoe,1362.1,,,,
Well_45,Berezovskoe,1362.2,,,,
Well_45,Berezovskoe,1362.3,,,,
Well_45,Berezovskoe,1362.4,,,,
Well_45,Berezovskoe,1362.5,,,,
Well_45,Berezovskoe,1362.6,,,,
Well_45,Berezovskoe,1362.7,,,,
Well_45,Berezovskoe,1362.8,,,,
Well_45,Berezovskoe,1362.9,,,,
Well_45,Berezovskoe,1363.0,,,,
Well_45,Berezovskoe,1363.1,,,,
Well_45,Berezovskoe,1363.2,,,,
Well_45,Berezovskoe,1363.3,,,,
Well_45,Berezovskoe,1363.4,,,,
Well_45,Berezovskoe,1363.5,,,,
Well_45,Berezovskoe,1363.6,,,,
Well_45,Berezovskoe,1363.7,,,,
Well_45,Berezovskoe,1363.8,,,,
Well_45,Berezovskoe,1363.9,,,,
Well_45,Berezovskoe,1364.0,,,,
Well_45,Berezovskoe,1364.1,,,,
Well_45,Berezovskoe,1364.2,,,,
Well_45,Berezovskoe,1364.3,,,,
Well_45,Berezovskoe,1364.4,,,,
Well_45,Berezovskoe,1364.5,,,,
Well_45,Berezovskoe,1364.6,,,,
Well_45,Berezovskoe,1364.7,,,,
Well_45,Berezovskoe,1364.8,,,,
Well_45,Berezovskoe,1364.9,,,,
Well_45,Berezovskoe,1365.0,,,,
Well_45,Berezovskoe,1365.1,,,,
Well_45,Berezovskoe,1365.2,,,,
Well_45,Berezovskoe,1365.3,,,,
Well_45,Berezovskoe,1365.4,,,,
Well_45,Berezovskoe,1365.5,,,,
Well_45,Berezovskoe,1365.6,,,,
Well_45,Berezovskoe,1365.7,,,,
Well_45,Berezovskoe,1365.8,,,,
Well_45,Berezovskoe,1365.9,,,,
Well_45,Berezovskoe,1366.0,,,,
Well_45,Berezovskoe,1366.1,,,,
Well_45,Berezovskoe,1366.2,,,,
Well_45,Berezovskoe,1366.3,,,,
Well_45,Berezovskoe,1366.4,,,,
Well_45,Berezovskoe,1366.5,,,,
Well_45,Berezovskoe,1366.6,,,,
Well_45,Berezovskoe,1366.7,,,,
Well_45,Berezovskoe,1366.8,,,,
Well_45,Berezovskoe,1366.9,,,,
Well_45,Berezovskoe,1367.0,,,,
Well_45,Berezovskoe,1367.1,,,,
Well_45,Berezovskoe,1367.2,,,,
Well_45,Berezovskoe,1367.3,,,,
Well_45,Berezovskoe,1367.4,,,,
Well_45,Berezovskoe,1367.5,,,,
Well_45,Berezovskoe,1367.6,,,,
Well_45,Berezovskoe,1367.7,,,,
Well_45,Berezovskoe,1367.8,,,,
Well_45,Berezovskoe,1367.9,,,,
Well_45,Berezovskoe,1368.0,,,,
Well_45,Berezovskoe,1368.1,,,,
Well_45,Berezovskoe,1368.2,,,,
Well_45,Berezovskoe,1368.3,,,,
Well_45,Berezovskoe,1368.4,,,,
Well_45,Berezovskoe,1368.5,,,,
Well_45,Berezovskoe,1368.6,,,,
Well_45,Berezovskoe,1368.7,,,,
Well_45,Berezovskoe,1368.8,,,,
Well_45,Berezovskoe,1368.9,,,,
Well_45,Berezovskoe,1369.0,,,,
Well_45,Berezovskoe,1369.1,,,,
Well_45,Berezovskoe,1369.2,,,,
Well_45,Berezovskoe,1369.3,,,,
Well_45,Berezovskoe,1369.4,,,,
Well_45,Berezovskoe,1369.5,,,,
Well_45,Berezovskoe,1369.6,,,,
Well_45,Berezovskoe,1369.7,,,,
Well_45,Berezovskoe,1369.8,,,,
Well_45,Berezovskoe,1369.9,,,,
Well_45,Berezovskoe,1370.0,,,,
Well_45,Berezovskoe,1370.1,,,,
Well_45,Berezovskoe,1370.2,,,,
Well_45,Berezovskoe,1370.3,,,,
Well_45,Berezovskoe,1370.4,,,,
Well_45,Berezovskoe,1370.5,,,,
Well_45,Berezovskoe,1370.6,,,,
Well_45,Berezovskoe,1370.7,,,,
Well_45,Berezovskoe,1370.8,,,,
Well_45,Berezovskoe,1370.9,,,,
Well_45,Berezovskoe,1371.0,,,,
Well_45,Berezovskoe,1371.1,,,,
Well_45,Berezovskoe,1371.2,,,,
Well_45,Berezovskoe,1371.3,,,,
Well_45,Berezovskoe,1371.4,,,,
Well_45,Berezovskoe,1371.5,,,,
Well_45,Berezovskoe,1371.6,,,,
Well_45,Berezovskoe,1371.7,,,,
Well_45,Berezovskoe,1371.8,,,,
Well_45,Berezovskoe,1371.9,,,,
Well_45,Berezovskoe,1372.0,,,,
Well_45,Berezovskoe,1372.1,,,,
Well_45,Berezovskoe,1372.2,,,,
Well_45,Berezovskoe,1372.3,,,,
Well_45,Berezovskoe,1372.4,,,,
Well_45,Berezovskoe,1372.5,,,,
Well_45,Berezovskoe,1372.6,,,,
Well_45,Berezovskoe,1372.7,,,,
Well_45,Berezovskoe,1372.8,,,,
Well_45,Berezovskoe,1372.9,,,,
Well_45,Berezovskoe,1373.0,,,,
Well_45,Berezovskoe,1373.1,,,,
Well_45,Berezovskoe,1373.2,,,,
Well_45,Berezovskoe,1373.3,,,,
Well_45,Berezovskoe,1373.4,,,,
Well_45,Berezovskoe,1373.5,,,,
Well_45,Berezovskoe,1373.6,,,,
Well_45,Berezovskoe,1373.7,,,,
Well_45,Berezovskoe,1373.8,,,,
Well_45,Berezovskoe,1373.9,,,,
Well_45,Berezovskoe,1374.0,,,,
Well_45,Berezovskoe,1374.1,,,,
Well_45,Berezovskoe,1374.2,,,,
Well_45,Berezovskoe,1374.3,,,,
Well_45,Berezovskoe,1374.4,,,,
Well_45,Berezovskoe,1374.5,,,,
Well_45,Berezovskoe,1374.6,,,,
Well_45,Berezovskoe,1374.7,,,,
Well_45,Berezovskoe,1374.8,,,,
Well_45,Berezovskoe,1374.9,,,,
Well_45,Berezovskoe,1375.0,,,,
Well_45,Berezovskoe,1375.1,,,,
Well_45,Berezovskoe,1375.2,,,,
Well_45,Berezovskoe,1375.3,,,,
Well_45,Berezovskoe,1375.4,,,,
Well_45,Berezovskoe,1375.5,,,,
Well_45,Berezovskoe,1375.6,,,,
Well_45,Berezovskoe,1375.7,,,,
Well_45,Berezovskoe,1375.8,,,,
Well_45,Berezovskoe,1375.9,,,,
Well_45,Berezovskoe,1376.0,,,,
Well_45,Berezovskoe,1376.1,,,,
Well_45,Berezovskoe,1376.2,,,,
Well_45,Berezovskoe,1376.3,,,,
Well_45,Berezovskoe,1376.4,,,,
Well_45,Berezovskoe,1376.5,,,,
Well_45,Berezovskoe,1376.6,,,,
Well_45,Berezovskoe,1376.7,,,,
Well_45,Berezovskoe,1376.8,,,,
Well_45,Berezovskoe,1376.9,,,,
Well_45,Berezovskoe,1377.0,,,,
Well_45,Berezovskoe,1377.1,,,,
Well_45,Berezovskoe,1377.2,,,,
Well_45,Berezovskoe,1377.3,,,,
Well_45,Berezovskoe,1377.4,,,,
Well_45,Berezovskoe,1377.5,,,,
Well_45,Berezovskoe,1377.6,,,,
Well_45,Berezovskoe,1377.7,,,,
Well_45,Berezovskoe,1377.8,,,,
Well_45,Berezovskoe,1377.9,,,,
Well_45,Berezovskoe,1378.0,,,,
Well_45,Berezovskoe,1378.1,,,,
Well_45,Berezovskoe,1378.2,,,,
Well_45,Berezovskoe,1378.3,,,,
Well_45,Berezovskoe,1378.4,,,,
Well_45,Berezovskoe,1378.5,,,,
Well_45,Berezovskoe,1378.6,,,,
Well_45,Berezovskoe,1378.7,,,,
Well_45,Berezovskoe,1378.8,,,,
Well_45,Berezovskoe,1378.9,,,,
Well_45,Berezovskoe,1379.0,,,,
Well_45,Berezovskoe,1379.1,,,,
Well_45,Berezovskoe,1379.2,,,,
Well_45,Berezovskoe,1379.3,,,,
Well_45,Berezovskoe,1379.4,,,,
Well_45,Berezovskoe,1379.5,,,,
Well_45,Berezovskoe,1379.6,,,,
Well_45,Berezovskoe,1379.7,,,,
Well_45,Berezovskoe,1379.8,,,,
Well_45,Berezovskoe,1379.9,,,,
Well_45,Berezovskoe,1380.0,,,,
Well_45,Berezovskoe,1380.1,,,,
Well_45,Berezovskoe,1380.2,,,,
Well_45,Berezovskoe,1380.3,,,,
Well_45,Berezovskoe,1380.4,,,,
Well_45,Berezovskoe,1380.5,,,,
Well_45,Berezovskoe,1380.6,,,,
Well_45,Berezovskoe,1380.7,,,,
Well_45,Berezovskoe,1380.8,,,,
Well_45,Berezovskoe,1380.9,,,,
Well_45,Berezovskoe,1381.0,,,,
Well_45,Berezovskoe,1381.1,,,,
Well_45,Berezovskoe,1381.2,,,,
Well_45,Berezovskoe,1381.3,,,,
Well_45,Berezovskoe,1381.4,,,,
Well_45,Berezovskoe,1381.5,,,,
Well_45,Berezovskoe,1381.6,,,,
Well_45,Berezovskoe,1381.7,,,,
Well_45,Berezovskoe,1381.8,,,,
Well_45,Berezovskoe,1381.9,,,,
Well_45,Berezovskoe,1382.0,,,,
Well_45,Berezovskoe,1382.1,,,,
Well_45,Berezovskoe,1382.2,,,,
Well_45,Berezovskoe,1382.3,,,,
Well_45,Berezovskoe,1382.4,,,,
Well_45,Berezovskoe,1382.5,,,,
Well_45,Berezovskoe,1382.6,,,,
Well_45,Berezovskoe,1382.7,,,,
Well_45,Berezovskoe,1382.8,,,,
Well_45,Berezovskoe,1382.9,,,,
Well_45,Berezovskoe,1383.0,,,,
Well_45,Berezovskoe,1383.1,,,,
Well_45,Berezovskoe,1383.2,,,,
Well_45,Berezovskoe,1383.3,,,,
Well_45,Berezovskoe,1383.4,,,,
Well_45,Berezovskoe,1383.5,,,,
Well_45,Berezovskoe,1383.6,,,,
Well_45,Berezovskoe,1383.7,,,,
Well_45,Berezovskoe,1383.8,,,,
Well_45,Berezovskoe,1383.9,,,,
Well_45,Berezovskoe,1384.0,,,,
Well_45,Berezovskoe,1384.1,,,,
Well_45,Berezovskoe,1384.2,,,,
Well_45,Berezovskoe,1384.3,,,,
Well_45,Berezovskoe,1384.4,,,,
Well_45,Berezovskoe,1384.5,,,,
Well_45,Berezovskoe,1384.6,,,,
Well_45,Berezovskoe,1384.7,,,,
Well_45,Berezovskoe,1384.8,,,,
Well_45,Berezovskoe,1384.9,,,,
Well_45,Berezovskoe,1385.0,,,,
Well_45,Berezovskoe,1385.1,,,,
Well_45,Berezovskoe,1385.2,,,,
Well_45,Berezovskoe,1385.3,,,,
Well_45,Berezovskoe,1385.4,,,,
Well_45,Berezovskoe,1385.5,,,,
Well_45,Berezovskoe,1385.6,,,,
Well_45,Berezovskoe,1385.7,,,,
Well_45,Berezovskoe,1385.8,,,,
Well_45,Berezovskoe,1385.9,,,,
Well_45,Berezovskoe,1386.0,,,,
Well_45,Berezovskoe,1386.1,,,,
Well_45,Berezovskoe,1386.2,,,,
Well_45,Berezovskoe,1386.3,,,,
Well_45,Berezovskoe,1386.4,,,,
Well_45,Berezovskoe,1386.5,,,,
Well_45,Berezovskoe,1386.6,,,,
Well_45,Berezovskoe,1386.7,,,,
Well_45,Berezovskoe,1386.8,,,,
Well_45,Berezovskoe,1386.9,,,,
Well_45,Berezovskoe,1387.0,,,,
Well_45,Berezovskoe,1387.1,,,,
Well_45,Berezovskoe,1387.2,,,,
Well_45,Berezovskoe,1387.3,,,,
Well_45,Berezovskoe,1387.4,,,,
Well_45,Berezovskoe,1387.5,,,,
Well_45,Berezovskoe,1387.6,,,,
Well_45,Berezovskoe,1387.7,,,,
Well_45,Berezovskoe,1387.8,,,,
Well_45,Berezovskoe,1387.9,,,,
Well_45,Berezovskoe,1388.0,,,,
Well_45,Berezovskoe,1388.1,,,,
Well_45,Berezovskoe,1388.2,,,,
Well_45,Berezovskoe,1388.3,,,,
Well_45,Berezovskoe,1388.4,,,,
Well_45,Berezovskoe,1388.5,,,,
Well_45,Berezovskoe,1388.6,,,,
Well_45,Berezovskoe,1388.7,,,,
Well_45,Berezovskoe,1388.8,,,,
Well_45,Berezovskoe,1388.9,,,,
Well_45,Berezovskoe,1389.0,,,,
Well_45,Berezovskoe,1389.1,,,,
Well_45,Berezovskoe,1389.2,,,,
Well_45,Berezovskoe,1389.3,,,,
Well_45,Berezovskoe,1389.4,,,,
Well_45,Berezovskoe,1389.5,,,,
Well_45,Berezovskoe,1389.6,,,,
Well_45,Berezovskoe,1389.7,,,,
Well_45,Berezovskoe,1389.8,,,,
Well_45,Berezovskoe,1389.9,,,,
Well_45,Berezovskoe,1390.0,,,,
Well_45,Berezovskoe,1390.1,,,,
Well_45,Berezovskoe,1390.2,,,,
Well_45,Berezovskoe,1390.3,,,,
Well_45,Berezovskoe,1390.4,,,,
Well_45,Berezovskoe,1390.5,,,,
Well_45,Berezovskoe,1390.6,,,,
Well_45,Berezovskoe,1390.7,,,,
Well_45,Berezovskoe,1390.8,,,,
Well_45,Berezovskoe,1390.9,,,,
Well_45,Berezovskoe,1391.0,,,,
Well_45,Berezovskoe,1391.1,,,,
Well_45,Berezovskoe,1391.2,,,,
Well_45,Berezovskoe,1391.3,,,,
Well_45,Berezovskoe,1391.4,,,,
Well_45,Berezovskoe,1391.5,,,,
Well_45,Berezovskoe,1391.6,,,,
Well_45,Berezovskoe,1391.7,,,,
Well_45,Berezovskoe,1391.8,,,,
Well_45,Berezovskoe,1391.9,,,,
Well_45,Berezovskoe,1392.0,,,,
Well_45,Berezovskoe,1392.1,,,,
Well_45,Berezovskoe,1392.2,,,,
Well_45,Berezovskoe,1392.3,,,,
Well_45,Berezovskoe,1392.4,,,,
Well_45,Berezovskoe,1392.5,,,,
Well_45,Berezovskoe,1392.6,,,,
Well_45,Berezovskoe,1392.7,,,,
Well_45,Berezovskoe,1392.8,,,,
Well_45,Berezovskoe,1392.9,,,,
Well_45,Berezovskoe,1393.0,,,,
Well_45,Berezovskoe,1393.1,,,,
Well_45,Berezovskoe,1393.2,,,,
Well_45,Berezovskoe,1393.3,,,,
Well_45,Berezovskoe,1393.4,,,,
Well_45,Berezovskoe,1393.5,,,,
Well_45,Berezovskoe,1393.6,,,,
Well_45,Berezovskoe,1393.7,,,,
Well_45,Berezovskoe,1393.8,,,,
Well_45,Berezovskoe,1393.9,,,,
Well_45,Berezovskoe,1394.0,,,,
Well_45,Berezovskoe,1394.1,,,,
Well_45,Berezovskoe,1394.2,,,,
Well_45,Berezovskoe,1394.3,,,,
Well_45,Berezovskoe,1394.4,,,,
Well_45,Berezovskoe,1394.5,,,,
Well_45,Berezovskoe,1394.6,,,,
Well_45,Berezovskoe,1394.7,,,,
Well_45,Berezovskoe,1394.8,,,,
Well_45,Berezovskoe,1394.9,,,,
Well_45,Berezovskoe,1395.0,,,,
Well_45,Berezovskoe,1395.1,,,,
Well_45,Berezovskoe,1395.2,,,,
Well_45,Berezovskoe,1395.3,,,,
Well_45,Berezovskoe,1395.4,,,,
Well_45,Berezovskoe,1395.5,,,,
Well_45,Berezovskoe,1395.6,,,,
Well_45,Berezovskoe,1395.7,,,,
Well_45,Berezovskoe,1395.8,,,,
Well_45,Berezovskoe,1395.9,,,,
Well_45,Berezovskoe,1396.0,,,,
Well_45,Berezovskoe,1396.1,,,,
Well_45,Berezovskoe,1396.2,,,,
Well_45,Berezovskoe,1396.3,,,,
Well_45,Berezovskoe,1396.4,,,,
Well_45,Berezovskoe,1396.5,,,,
Well_45,Berezovskoe,1396.6,,,,
Well_45,Berezovskoe,1396.7,,,,
Well_45,Berezovskoe,1396.8,,,,
Well_45,Berezovskoe,1396.9,,,,
Well_45,Berezovskoe,1397.0,,,,
Well_45,Berezovskoe,1397.1,,,,
Well_45,Berezovskoe,1397.2,,,,
Well_45,Berezovskoe,1397.3,,,,
Well_45,Berezovskoe,1397.4,,,,
Well_45,Berezovskoe,1397.5,,,,
Well_45,Berezovskoe,1397.6,,,,
Well_45,Berezovskoe,1397.7,,,,
Well_45,Berezovskoe,1397.8,,,,
Well_45,Berezovskoe,1397.9,,,,
Well_45,Berezovskoe,1398.0,,,,
Well_45,Berezovskoe,1398.1,,,,
Well_45,Berezovskoe,1398.2,,,,
Well_45,Berezovskoe,1398.3,,,,
Well_45,Berezovskoe,1398.4,,,,
Well_45,Berezovskoe,1398.5,,,,
Well_45,Berezovskoe,1398.6,,,,
Well_45,Berezovskoe,1398.7,,,,
Well_45,Berezovskoe,1398.8,,,,
Well_45,Berezovskoe,1398.9,,,,
Well_45,Berezovskoe,1399.0,,,,
Well_45,Berezovskoe,1399.1,,,,
Well_45,Berezovskoe,1399.2,,,,
Well_45,Berezovskoe,1399.3,,,,
Well_45,Berezovskoe,1399.4,,,,
Well_45,Berezovskoe,1399.5,,,,
Well_45,Berezovskoe,1399.6,,,,
Well_45,Berezovskoe,1399.7,,,,
Well_45,Berezovskoe,1399.8,,,,
Well_45,Berezovskoe,1399.9,,,,
Well_45,Berezovskoe,1400.0,,,,
Well_45,Berezovskoe,1400.1,,,,
Well_45,Berezovskoe,1400.2,,,,
Well_45,Berezovskoe,1400.3,,,,
Well_45,Berezovskoe,1400.4,,,,
Well_45,Berezovskoe,1400.5,,,,
Well_45,Berezovskoe,1400.6,,,,
Well_45,Berezovskoe,1400.7,,,,
Well_45,Berezovskoe,1400.8,,,,
Well_45,Berezovskoe,1400.9,,,,
Well_45,Berezovskoe,1401.0,,,,
Well_45,Berezovskoe,1401.1,,,,
Well_45,Berezovskoe,1401.2,,,,
Well_45,Berezovskoe,1401.3,,,,
Well_45,Berezovskoe,1401.4,,,,
